3134,0.03998,0.213697,-0.984984
3150,0.038271,0.215406,-0.985351
3165,0.041079,0.20918,-0.983886
3181,0.040835,0.215772,-0.98706
3197,0.039736,0.220533,-0.984374
3213,0.038393,0.223585,-0.983764
3228,0.038882,0.226882,-0.977904
3244,0.039492,0.231398,-0.980101
3259,0.036318,0.235671,-0.977171
3275,0.038393,0.233962,-0.976439
3291,0.036929,0.225294,-0.981688
3306,0.038638,0.226271,-0.984252
3322,0.03876,0.224196,-0.985717
3337,0.039858,0.22444,-0.985229
3353,0.037051,0.214308,-0.986327
3369,0.037173,0.217604,-0.986694
3384,0.039736,0.21211,-0.986571
3400,0.040713,0.221876,-0.979003
3415,0.052677,0.244583,-0.980834
3431,0.038027,0.243972,-0.973387
3447,0.040713,0.237746,-0.975462
3462,0.039004,0.222609,-0.987426
3478,0.041079,0.226027,-0.984008
3494,0.037661,0.226515,-0.981933
3509,0.040225,0.236037,-0.977294
3525,0.042666,0.236892,-0.979125
3540,0.039858,0.231398,-0.980101
3556,0.038638,0.231765,-0.980101
3572,0.038516,0.216627,-0.988769
3587,0.035708,0.221266,-0.988158
3603,0.037539,0.219801,-0.983764
3619,0.043277,0.223952,-0.979491
3634,0.038149,0.22505,-0.981444
3650,0.040957,0.226271,-0.98474
3665,0.038027,0.22737,-0.979247
3681,0.043399,0.230544,-0.978881
3697,0.042056,0.229201,-0.978881
3712,0.041445,0.225783,-0.983886
3728,0.038393,0.218946,-0.984496
3744,0.036929,0.219191,-0.982665
3759,0.037417,0.22505,-0.982055
3775,0.040591,0.226882,-0.982299
3790,0.041567,0.234084,-0.981078
3806,0.041079,0.227736,-0.979979
3822,0.041567,0.22505,-0.984618
3837,0.042056,0.223708,-0.979369
3853,0.040225,0.223219,-0.986083
3869,0.037295,0.221632,-0.98059
3884,0.033999,0.226149,-0.983519
3900,0.037417,0.222975,-0.980712
3915,0.040591,0.228102,-0.980223
3931,0.0423,0.225661,-0.98181
3947,0.038027,0.228835,-0.980345
3962,0.038393,0.227614,-0.9812
3978,0.038882,0.230788,-0.982665
3994,0.042056,0.220533,-0.979369
4009,0.042056,0.213331,-0.984374
4025,0.040103,0.222121,-0.985473
4040,0.039126,0.216383,-0.984618
4056,0.039248,0.219313,-0.982421
4071,0.039614,0.218092,-0.986938
4087,0.039004,0.225417,-0.982665
4103,0.035464,0.218092,-0.984618
4119,0.040835,0.225905,-0.979247
4134,0.040347,0.232741,-0.9812
4150,0.038271,0.229567,-0.98059
4165,0.03937,0.231276,-0.982299
4181,0.03998,0.222731,-0.98413
4196,0.039736,0.215284,-0.983275
4212,0.039248,0.216383,-0.984496
4228,0.035708,0.215162,-0.987182
4243,0.041445,0.221632,-0.980834
4259,0.039858,0.223219,-0.980101
4275,0.040591,0.227614,-0.981688
4290,0.040835,0.222609,-0.987792
4306,0.038882,0.215284,-0.987182
4321,0.040713,0.216505,-0.989135
4337,0.03876,0.216017,-0.983397
4353,0.038638,0.213697,-0.985595
4369,0.037905,0.218824,-0.982177
4384,0.03937,0.223585,-0.980712
4400,0.039126,0.224562,-0.981933
4415,0.03998,0.222853,-0.983886
4431,0.039614,0.220289,-0.98413
4446,0.039858,0.219435,-0.983764
4462,0.038027,0.221266,-0.985717
4478,0.039736,0.22383,-0.983886
4493,0.037661,0.223463,-0.985351
4509,0.038393,0.222975,-0.985229
4525,0.038149,0.219557,-0.977538
4540,0.041201,0.221022,-0.985351
4556,0.038027,0.215772,-0.982787
4571,0.040591,0.221022,-0.981322
4587,0.038638,0.216993,-0.98767
4603,0.041812,0.219313,-0.985107
4618,0.039614,0.220656,-0.984008
4634,0.039492,0.226393,-0.98059
4650,0.038638,0.228957,-0.980468
4665,0.034121,0.235427,-0.982299
4681,0.038027,0.235549,-0.977538
4696,0.038271,0.236648,-0.977294
4712,0.037905,0.204541,-0.986571
4728,0.040103,0.202832,-0.992065
4743,0.037417,0.206495,-0.989623
4759,0.037539,0.216627,-0.984374
4775,0.038516,0.231521,-0.981444
4790,0.040469,0.23677,-0.980223
4806,0.037783,0.2397,-0.975584
4821,0.038149,0.233962,-0.982909
4837,0.03876,0.233474,-0.979979
4853,0.03937,0.221266,-0.984252
4868,0.040347,0.218824,-0.986205
4884,0.040469,0.214308,-0.986205
4900,0.042422,0.207715,-0.990356
4915,0.036684,0.209546,-0.986449
4931,0.039492,0.227004,-0.979247
4946,0.044497,0.230544,-0.981688
4962,0.040591,0.22798,-0.978514
4978,0.04291,0.232741,-0.982177
4993,0.039126,0.234206,-0.980834
5009,0.040103,0.225905,-0.986938
5025,0.04291,0.223952,-0.980468
5040,0.037905,0.223341,-0.983031
5056,0.041812,0.235549,-0.983275
5071,0.038393,0.238845,-0.979369
5087,0.03998,0.232619,-0.975707
5103,0.039126,0.2303,-0.982177
5118,0.038882,0.227858,-0.983275
5134,0.039736,0.227126,-0.983397
5149,0.040347,0.225661,-0.979125
5165,0.041323,0.226637,-0.980345
5181,0.03998,0.227126,-0.979613
5196,0.037661,0.226637,-0.982299
5212,0.044131,0.2303,-0.981322
5228,0.039004,0.228957,-0.988647
5243,0.039126,0.229323,-0.97827
5259,0.039492,0.23384,-0.979491
5274,0.036806,0.234328,-0.982421
5290,0.039248,0.228469,-0.980956
5306,0.038393,0.226515,-0.979613
5321,0.042178,0.230178,-0.985839
5337,0.041079,0.224928,-0.985473
5353,0.040347,0.223585,-0.985351
5368,0.041201,0.228957,-0.979247
5384,0.040103,0.237502,-0.975707
5399,0.042544,0.240432,-0.979125
5415,0.040957,0.241042,-0.974852
5431,0.038882,0.232985,-0.977049
5446,0.040469,0.229201,-0.979735
5462,0.035952,0.228224,-0.984862
5478,0.039736,0.226759,-0.982055
5493,0.038393,0.231521,-0.977538
5509,0.038638,0.225783,-0.980834
5524,0.041934,0.223463,-0.978514
5540,0.039248,0.219801,-0.988647
5556,0.040347,0.224196,-0.983153
5571,0.041934,0.226393,-0.986083
5587,0.043399,0.228591,-0.981566
5603,0.036929,0.234328,-0.979491
5618,0.039004,0.234817,-0.982665
5634,0.039492,0.225783,-0.979247
5649,0.037417,0.227858,-0.979613
5665,0.037051,0.229689,-0.981688
5681,0.041567,0.2303,-0.981444
5696,0.036562,0.228591,-0.98059
5712,0.03937,0.226759,-0.982055
5728,0.042666,0.232375,-0.982665
5743,0.037051,0.225539,-0.981322
5759,0.035952,0.228224,-0.979857
5774,0.038271,0.226393,-0.98413
5790,0.042178,0.227126,-0.984618
5805,0.039492,0.228469,-0.984862
5821,0.039492,0.22798,-0.98181
5837,0.042544,0.223952,-0.983397
5852,0.038516,0.232131,-0.984252
5868,0.039126,0.233352,-0.982177
5884,0.039248,0.234572,-0.982421
5899,0.038393,0.23677,-0.979003
5915,0.039736,0.241897,-0.979735
5931,0.038027,0.242019,-0.976195
5946,0.039858,0.235427,-0.982909
5962,0.039126,0.223952,-0.987304
5977,0.037051,0.218214,-0.980956
5993,0.037173,0.221022,-0.978148
6009,0.037417,0.225539,-0.9812
6024,0.040469,0.224562,-0.984252
6040,0.03876,0.22444,-0.984496
6056,0.041323,0.231032,-0.981322
6071,0.040347,0.230788,-0.977049
6087,0.039004,0.227736,-0.981688
6102,0.038271,0.226027,-0.982909
6118,0.039614,0.227004,-0.986449
6134,0.040591,0.222609,-0.983031
6149,0.039858,0.226149,-0.981322
6165,0.034731,0.220778,-0.984618
6180,0.038393,0.222609,-0.985229
6196,0.039736,0.230544,-0.984374
6212,0.039126,0.230422,-0.983886
6227,0.037783,0.228469,-0.98181
6243,0.033632,0.234206,-0.981078
6259,0.03998,0.234817,-0.981078
6274,0.038516,0.236404,-0.979857
6290,0.039614,0.232131,-0.978514
6306,0.041201,0.223097,-0.985229
6321,0.041079,0.215406,-0.988036
6337,0.037173,0.208204,-0.985839
6352,0.03937,0.216627,-0.989135
6368,0.041201,0.235671,-0.980468
6384,0.03998,0.243606,-0.978881
6399,0.044497,0.237869,-0.977538
6415,0.043154,0.240798,-0.977782
6430,0.039492,0.238967,-0.97766
6446,0.039004,0.238357,-0.978026
6462,0.038638,0.241531,-0.976805
6477,0.036806,0.2303,-0.979125
6493,0.037783,0.224684,-0.984252
6509,0.03583,0.224928,-0.982787
6524,0.039492,0.226882,-0.984618
6540,0.039248,0.22798,-0.984008
6555,0.040835,0.228591,-0.980712
6571,0.039858,0.230544,-0.981688
6587,0.037783,0.225905,-0.982177
6602,0.037295,0.219435,-0.981933
6618,0.038638,0.220656,-0.984252
6634,0.038516,0.225539,-0.982665
6649,0.0423,0.228713,-0.983031
6665,0.041201,0.226637,-0.984862
6680,0.038516,0.224196,-0.987548
6696,0.038638,0.227004,-0.979979
6711,0.03937,0.227004,-0.981078
6727,0.03937,0.232253,-0.982543
6743,0.041934,0.234817,-0.980345
6759,0.041812,0.240554,-0.979125
6774,0.041201,0.24092,-0.973265
6790,0.038271,0.229079,-0.980223
6805,0.040713,0.227492,-0.983153
6821,0.040469,0.231887,-0.978758
6836,0.040957,0.232497,-0.982665
6852,0.040225,0.229811,-0.978026
6868,0.036562,0.229934,-0.985717
6883,0.037173,0.225417,-0.983764
6899,0.039248,0.227614,-0.985839
6915,0.044131,0.228469,-0.983275
6930,0.038516,0.225417,-0.983153
6946,0.03998,0.233352,-0.9812
6961,0.039858,0.242507,-0.977294
6977,0.040591,0.242141,-0.976561
6993,0.040957,0.233474,-0.981322
7008,0.040103,0.22737,-0.984252
7024,0.039614,0.228957,-0.982787
7040,0.039248,0.23445,-0.97827
7055,0.040957,0.229811,-0.980956
7071,0.043154,0.225417,-0.984496
7086,0.037783,0.224684,-0.982299
7102,0.040713,0.218458,-0.986083
7118,0.037051,0.209669,-0.988647
7133,0.041445,0.210523,-0.990112
7149,0.03876,0.214063,-0.982421
7165,0.039004,0.213087,-0.982665
7180,0.040225,0.215528,-0.986694
7196,0.041323,0.221876,-0.981566
7212,0.037417,0.227614,-0.985717
7227,0.040103,0.236648,-0.977294
7243,0.037905,0.2491,-0.977294
7258,0.038271,0.241409,-0.974242
7274,0.040469,0.229567,-0.975707
7290,0.039614,0.202954,-0.989868
7305,0.036318,0.196728,-0.992797
7321,0.037173,0.194653,-0.990966
7336,0.038271,0.205274,-0.988036
7352,0.039492,0.222365,-0.98413
7368,0.037295,0.231521,-0.98059
7383,0.040225,0.238723,-0.978881
7399,0.039492,0.242263,-0.973997
7415,0.039126,0.23384,-0.976439
7430,0.037661,0.223341,-0.981444
7446,0.039736,0.211988,-0.985229
7461,0.037173,0.199536,-0.988036
7477,0.041934,0.198804,-0.991577
7493,0.035219,0.198437,-0.996094
7508,0.019105,0.221754,-0.982909
7524,0.058658,0.196484,-0.9906
7540,0.037539,0.229567,-0.979613
7555,0.075871,0.233596,-0.979735
7571,0.036318,0.230544,-0.980101
7586,0.037661,0.237869,-0.974242
7602,0.036318,0.233352,-0.977171
7618,0.037905,0.238723,-0.976317
7633,0.038149,0.238845,-0.976805
7649,0.039248,0.22444,-0.986083
7664,0.041812,0.201611,-0.989501
7680,0.040835,0.189526,-0.992553
7696,0.041201,0.190624,-0.994018
7711,0.043277,0.198193,-0.990966
7727,0.038271,0.20271,-0.985839
7743,0.037539,0.210645,-0.98706
7758,0.043399,0.213819,-0.98413
7774,0.035708,0.219557,-0.976317
7790,0.038149,0.215772,-0.982299
7805,0.039126,0.21443,-0.982909
7821,0.036318,0.212598,-0.982177
7836,0.05463,0.215406,-0.975829
7852,0.034487,0.186474,-0.993042
7868,0.038516,0.217115,-0.978392
7883,0.040713,0.204663,-0.985229
7899,0.040347,0.213453,-0.985961
7914,0.037051,0.208204,-0.983642
7930,0.038638,0.18684,-0.985839
7946,0.044742,0.165965,-0.995483
7961,0.040957,0.148874,-1.002442
7977,0.027406,0.154611,-1.000366
7993,0.040957,0.161814,-0.995849
8008,0.047549,0.16218,-1.002564
8024,0.046573,0.16865,-0.996582
8039,0.034365,0.166697,-0.995239
8055,0.040103,0.156809,-0.994506
8071,0.046084,0.1645,-0.998657
8086,0.042788,0.169017,-0.993164
8102,0.039248,0.166453,-0.991821
8118,0.038027,0.168406,-0.998657
8133,0.037417,0.157786,-0.993408
8149,0.037173,0.164378,-1.000854
8164,0.027651,0.191845,-0.994262
8180,-0.053409,0.20271,-0.999634
8195,-0.035464,0.187817,-1.031618
8211,-0.021547,0.160959,-1.050174
8227,0.039858,0.11103,-1.215223
8243,0.016419,0.015443,-1.261369
8258,0.012635,-0.001038,-1.265885
8274,-0.002869,0.070744,-1.221571
8289,-0.044131,0.050967,-1.176769
8305,0.007264,0.163645,-1.086431
8321,0.057926,0.218092,-1.028688
8336,0.091497,0.252518,-0.972655
8352,0.127266,0.243728,-0.920527
8368,0.218092,0.283159,-0.920039
8383,0.289263,0.260819,-0.924678
8399,0.300006,0.315632,-0.891961
8414,0.301471,0.295733,-0.731795
8430,0.289752,0.323445,-0.683452
8445,0.288775,0.329061,-0.677959
8461,0.287798,0.335042,-0.644632
8477,0.275468,0.421962,-0.550754
8493,0.272905,0.550998,-0.430263
8508,0.239211,0.605201,-0.274248
8524,0.2679,0.737411,-0.208326
8539,0.278398,1.601721,0.084051
8555,0.134347,1.028444,0.144723
8570,0.274248,0.955686,-0.048526
8586,0.162302,0.981078,-0.038271
8602,0.163645,0.983031,-0.010316
8617,0.317952,0.890618,0.128853
8633,-0.174144,0.785021,0.081243
8649,0.065373,0.943844,0.193188
8664,0.138131,0.916865,0.217726
8680,0.191967,0.968016,0.226271
8695,0.219557,0.92773,0.319294
8711,0.289874,0.862418,0.262406
8727,0.270219,0.855704,0.261674
8742,0.169871,1.153818,0.108588
8758,0.085027,1.145761,0.23677
8774,0.20857,0.952878,0.354331
8789,0.410364,0.80492,0.408411
8805,0.430507,0.790515,0.421229
8820,0.369835,0.770616,0.449307
8836,0.243606,0.751328,0.50644
8852,0.257767,0.945187,0.558811
8867,0.333455,0.990478,0.523897
8883,0.369468,0.939449,0.508271
8899,0.42538,0.84374,0.56931
8914,0.361167,0.726424,0.59873
8930,0.19038,0.578221,0.637795
8945,0.127388,0.49765,0.608741
8961,0.212232,0.341757,0.426234
8977,0.168406,0.226271,0.374107
8992,0.137276,0.199414,0.375816
9008,0.140939,0.077092,0.542697
9024,0.136544,0.346396,0.95947
9039,0.074406,0.118354,1.279314
9055,-0.03583,-0.130928,1.431423
9070,0.073552,-0.139596,1.378563
9086,0.095892,-0.134591,1.368797
9102,0.16865,-0.064518,1.271989
9117,0.222853,0.078923,1.048953
9133,0.199048,0.059879,0.957151
9149,0.147409,0.00409,0.913691
9164,0.125679,-0.000549,0.912714
9180,0.118843,-0.013001,0.955808
9195,0.088567,-0.041568,1.002075
9211,0.181957,0.449918,1.267839
9226,0.177928,-0.274004,1.260514
9242,0.292193,-0.154001,1.135873
9258,0.220778,-0.118843,0.917231
9274,0.19563,-0.198804,0.776231
9289,0.13923,-0.262284,0.906
9305,0.089788,-0.257035,0.953244
9320,0.025209,-0.280107,1.032106
9336,0.004578,-0.294024,1.021608
9351,0.040835,-0.276811,0.962156
9367,0.075017,-0.209547,0.929073
9383,0.086736,-0.156076,0.89953
9398,0.07758,-0.160715,0.939449
9414,0.075627,-0.174998,0.927608
9430,0.044375,-0.195019,0.917842
9445,0.037173,-0.178172,0.903192
9461,0.042544,-0.186474,0.894647
9476,0.05463,-0.196606,0.892572
9492,0.044497,-0.213453,0.914423
9508,0.049014,-0.212476,0.961301
9523,0.053897,-0.201001,0.963987
9539,0.053531,-0.221632,0.97412
9555,0.044131,-0.217482,0.985961
9570,0.040469,-0.216261,0.983153
9586,0.031923,-0.224318,0.979613
9601,0.025331,-0.224562,0.969114
9617,0.029726,-0.222731,0.957761
9633,0.027529,-0.250687,0.969725
9648,0.02289,-0.248733,0.989623
9664,0.027895,-0.233108,0.980101
9679,0.022035,-0.232741,0.947262
9695,0.022279,-0.245315,0.934078
9711,0.029238,-0.226882,0.917353
9727,0.029848,-0.223952,0.9154
9742,0.032778,-0.220045,0.905146
9758,0.032656,-0.217482,0.897943
9773,0.01703,-0.216871,0.916621
9789,0.018495,-0.217726,0.934566
9805,0.020448,-0.239822,0.964842
9820,0.013734,-0.268022,0.967894
9836,0.037539,-0.227248,0.958005
9851,0.032778,-0.178661,0.953732
9867,0.024232,-0.157297,0.94946
9883,0.013612,-0.172069,0.954099
9898,0.002136,-0.223219,0.938717
9914,-0.005799,-0.267167,0.964964
9930,-0.014466,-0.30025,0.956662
9945,-0.011536,-0.320027,0.967527
9961,-0.00409,-0.313557,0.966307
9976,0.006409,-0.303791,0.961301
9992,0.011536,-0.279131,0.960325
10008,0.018373,-0.252762,0.965208
10023,0.026186,-0.217848,0.964597
10039,0.026552,-0.206861,0.95239
10055,0.037905,-0.218092,0.92712
10070,0.031923,-0.244583,0.914057
10086,0.009583,-0.249466,0.921748
10101,0.002258,-0.245804,0.951901
10117,0.005066,-0.2397,0.967405
10133,-0.011414,-0.249344,0.984618
10148,-0.004944,-0.245926,0.968138
10164,0.001892,-0.2303,0.932003
10180,0.007752,-0.223463,0.926998
10195,0.000793,-0.228469,0.9342
10211,-0.00177,-0.24678,0.954587
10226,0.004822,-0.254105,0.95239
10242,0.010316,-0.257645,0.949582
10258,0.018251,-0.25972,0.942868
10273,0.01703,-0.262162,0.94067
10289,0.025575,-0.268876,0.951169
10305,0.021425,-0.268144,0.958738
10320,0.01703,-0.269243,0.962278
10336,0.018983,-0.262894,0.944699
10351,0.019838,-0.259843,0.926631
10367,0.020204,-0.258255,0.926143
10383,0.022645,-0.256546,0.922359
10398,0.019227,-0.268388,0.920649
10414,0.017518,-0.274736,0.949826
10429,0.014955,-0.259843,0.961545
10445,0.008973,-0.262528,0.961301
10461,0.009949,-0.262894,0.94714
10476,0.01117,-0.26497,0.928707
10492,0.011536,-0.269487,0.934933
10508,0.006409,-0.275957,0.944332
10523,0.010316,-0.270829,0.943844
10539,0.010926,-0.272172,0.940426
10555,0.011658,-0.268998,0.947384
10570,0.010438,-0.26558,0.946164
10586,0.00763,-0.262406,0.937252
10601,0.015809,-0.255326,0.928707
10617,0.013856,-0.238967,0.926387
10633,0.015931,-0.235183,0.923946
10648,0.006043,-0.246658,0.9342
10664,0.009461,-0.270219,0.938351
10679,0.003845,-0.281694,0.956784
10695,0.006531,-0.276689,0.959592
10711,0.001282,-0.270585,0.953488
10726,0.002747,-0.263871,0.943966
10742,0.00238,-0.267167,0.938595
10758,0.00824,-0.260087,0.934566
10773,0.009827,-0.251419,0.93066
10789,0.013368,-0.244583,0.928707
10804,0.013123,-0.251541,0.925288
10820,0.01117,-0.256913,0.942013
10835,0.011903,-0.272783,0.964597
10851,0.011048,-0.275591,0.966429
10867,0.012513,-0.278887,0.962888
10883,0.011414,-0.263505,0.945431
10898,0.010682,-0.254471,0.932369
10914,0.011658,-0.255692,0.929805
10929,0.010682,-0.259354,0.930782
10945,0.009461,-0.25911,0.928707
10960,0.016053,-0.266923,0.951169
10976,0.01764,-0.269609,0.953244
10992,0.014222,-0.271074,0.940426
11008,0.015077,-0.272783,0.937984
11023,0.013001,-0.273027,0.933712
11039,0.016541,-0.271074,0.929927
11054,0.015565,-0.265824,0.933834
11070,0.014832,-0.251053,0.954221
11086,0.011048,-0.252762,0.953488
11101,0.015443,-0.258255,0.943112
11117,0.014832,-0.274736,0.93774
11132,0.012269,-0.270341,0.94421
11148,0.014588,-0.267167,0.942013
11164,0.016908,-0.26204,0.940792
11179,0.013734,-0.25203,0.926753
11195,0.016541,-0.246536,0.925288
11210,0.011658,-0.25203,0.919673
11226,0.013734,-0.259476,0.932369
11242,0.017152,-0.288775,0.971922
11257,0.011781,-0.272783,0.966795
11273,0.011536,-0.275957,0.94006
11289,0.013245,-0.260209,0.936886
11304,0.01764,-0.247635,0.943112
11320,0.017396,-0.249466,0.951901
11335,0.018495,-0.251297,0.949826
11351,0.019227,-0.256669,0.949826
11367,0.021791,-0.267045,0.945309
11382,0.022279,-0.27791,0.951291
11398,0.024477,-0.257401,0.949216
11414,0.021181,-0.256546,0.943112
11429,0.024599,-0.258988,0.934811
11445,0.025087,-0.247268,0.932125
11460,0.022035,-0.253128,0.929195
11476,0.022279,-0.253006,0.935543
11492,0.022523,-0.254837,0.954465
11507,0.0235,-0.253983,0.953488
11523,0.024354,-0.258866,0.950314
11539,0.028871,-0.259476,0.938717
11554,0.026674,-0.257767,0.940914
11570,0.024843,-0.256424,0.935543
11585,0.027773,-0.259598,0.93713
11601,0.021913,-0.255814,0.933468
11617,0.030703,-0.250076,0.951291
11632,0.028749,-0.246658,0.955686
